t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
19150,0,0,753,-0.422,-0.678,-0.37,13.1,13.6,-28.2
19200,0,0,749,-0.549,-0.57,-0.638,29.5,82.8,-44.7
19250,0,0,754,-0.777,-0.336,-0.63,-2,25.4,-39.3
19300,0,0,759,-0.911,-0.702,-0.535,21.6,55.7,-19.5
19350,0,0,758,-0.527,-0.61,-0.588,-1.2,42.9,-5.8
19400,0,0,745,-0.58,-0.811,-0.557,-17.1,13.3,-10.4
19450,0,0,748,-0.535,-0.605,-0.314,18.7,49.1,-10.4
19500,0,0,749,-0.588,-0.846,-0.398,33.5,15,-23.7
19550,0,0,765,-0.447,-0.764,-0.483,25.9,-19.6,-34.5
19600,0,0,771,-0.42,-0.694,-0.484,40.5,-30.6,-52.9
19650,0,0,765,-0.572,-0.781,-0.378,54.3,-15.5,-63.6
19700,0,0,779,-0.408,-0.854,-0.385,83.3,-7.8,-68.5
19750,0,0,781,-0.499,-0.924,-0.374,71.5,-36,-74.3
19800,0,0,800,-0.34,-0.834,-0.424,56.7,-23.9,-77.1
19850,0,0,834,-0.358,-0.916,-0.308,46.4,-26.7,-71.5
19900,0,0,822,-0.339,-0.922,-0.247,30.1,-53.5,-66.7
19950,0,0,836,-0.321,-0.911,-0.229,39.3,-52.4,-55.5
20000,0,0,838,-0.16,-1.002,-0.192,42.4,-25.4,-40.3
20050,0,0,827,-0.173,-0.913,-0.087,34.9,-46.5,-31.9
20100,0,0,818,-0.183,-1.054,-0.011,22.5,-45.2,-19.7
20150,0,0,799,-0.172,-0.962,0.003,42.8,-18.1,-6.7
20200,0,0,785,0.038,-0.907,-0.031,17.3,-41.6,-9.1
20250,0,0,763,-0.124,-0.991,0.006,-17.9,-82.6,-12.2
20300,0,0,743,-0.056,-0.881,0.039,10.6,11.4,-7.1
20350,0,0,728,0.143,-1.14,0.03,-47.5,-62.7,-0.7
20400,0,0,718,-0.252,-0.73,0.109,-18.1,-22.3,-18.8
20450,0,0,710,0.326,-1.249,-0.104,-62.3,0.1,9.7
20500,0,0,701,-0.434,-0.881,0.251,-3.7,-60.4,-18.2
20550,0,0,697,0.484,-1.171,-0.105,-56.8,-53.5,-35.3
20600,0,0,692,-0.039,-1.012,-0.028,29.3,123.9,-7.6
20650,0,0,695,0.033,-0.998,-0.056,-24.1,-30,-29.7
20700,0,0,733,0.085,-1.003,-0.043,-5,4.6,-1.4
20750,0,0,692,0.158,-1.014,-0.214,-11.5,16.8,10.5
20800,0,0,697,0.025,-1.048,-0.167,-7,38.5,14.9
20850,0,0,698,-0.15,-1.041,-0.208,-4.5,33.6,11.6
20900,0,0,694,0.006,-1.005,-0.193,-21.2,-36.3,-0.9
20950,0,0,707,-0.023,-0.977,-0.168,-6.9,-0.3,5.5
21000,0,0,704,0.007,-0.975,-0.199,-11.9,-17.1,3.6
21050,0,0,698,-0.053,-0.926,-0.159,-9.2,-22.5,1.1
21100,0,0,681,0.002,-0.995,-0.166,-0.6,-5.7,-2
21150,0,0,692,0.013,-0.953,-0.173,-10.6,-0.5,1.7
21200,0,0,692,0.016,-0.954,-0.179,-3.4,10.2,0.8
21250,0,0,689,-0.046,-0.977,-0.193,1.5,20.4,4.3
21300,0,0,680,0.013,-0.958,-0.216,-5.6,3.6,4
21350,0,0,686,-0.04,-0.925,-0.141,0.6,2.2,1.3
21400,0,0,684,-0.043,-1.007,-0.245,-1.7,10.4,4.1
21450,0,0,684,-0.061,-0.979,-0.232,-15.1,-23.5,-1.5
21500,0,0,688,-0.015,-0.998,-0.216,0.3,6.3,0.1
21550,0,0,704,-0.028,-0.974,-0.221,-6,-9.5,-2.5
21600,0,0,687,0.006,-0.993,-0.214,2.4,6.6,-2.3
21650,0,0,680,0.007,-1,-0.191,-1.8,-13.1,-4.3
21700,0,0,687,0.005,-0.993,-0.219,2.5,18.2,2.9
21750,0,0,683,-0.003,-0.976,-0.204,-9.9,-23.5,-1
21800,0,0,681,0.041,-0.987,-0.205,0.8,16.5,5.5
21850,0,0,686,0.003,-0.989,-0.227,-7.6,-2.5,5.5
21900,0,0,682,-0.012,-0.997,-0.226,0.1,14.6,7.7
21950,0,0,686,-0.024,-0.984,-0.231,-3.7,0.6,5.5
22000,0,0,674,-0.025,-0.959,-0.246,-0.4,8.1,6.2
22050,0,0,680,-0.059,-0.938,-0.232,0.3,-0.6,1.5
22100,0,0,683,-0.055,-0.961,-0.251,1.1,10.6,2
22150,0,0,678,-0.062,-0.958,-0.244,-0.4,-3.8,-3.2
22200,0,0,686,-0.026,-0.972,-0.234,3.5,0.2,-5.7
22250,0,0,678,-0.043,-0.983,-0.233,3.8,-2.5,-9.2
22300,0,0,682,0.018,-0.981,-0.219,0.1,-6.7,-9
22350,0,0,683,0.014,-0.986,-0.205,2.5,7.1,-6.4
22400,0,0,724,-0.006,-0.977,-0.221,0.7,7.9,-6.5
22450,0,0,680,0.033,-0.97,-0.221,-4.2,-5.7,-5
22500,0,0,679,0.023,-0.994,-0.196,0.8,7.1,-3.6
22550,0,0,682,0.028,-0.987,-0.226,-0.1,5.6,-3.2
22600,0,0,691,0.029,-0.967,-0.229,0.4,5.5,-2.9
22650,0,0,681,0.003,-0.953,-0.24,2.9,5.9,-2.5
22700,0,0,678,0.001,-0.962,-0.253,5.1,9.1,-2
22750,0,0,674,-0.01,-0.984,-0.206,8.4,-7.4,-7.1
22800,0,0,688,-0.009,-0.967,-0.268,7.1,-20.4,-14
22850,0,0,683,0.082,-1.03,-0.278,-1.1,4.1,-0.1
22900,0,0,685,-0.071,-1.025,-0.109,26,0.8,-7.3
22950,0,0,695,0.057,-1.036,-0.25,11.3,-56.6,-16.9
23000,0,0,690,-0.175,-1.083,-0.159,53.5,-37.9,-15
23050,0,0,684,0.082,-1.062,-0.112,43.9,-139.1,-25.8
23100,0,0,684,0.37,-1.033,-0.168,44.4,-76.2,-18.9
23150,0,0,696,0.277,-1.032,-0.001,64.7,31.3,7.1
23200,0,0,694,-0.013,-0.997,0.117,43.9,-25.3,8.1
23250,0,0,714,0.149,-1.017,-0.039,31.2,-36.5,17.7
23300,0,0,724,0.043,-1.047,0.147,62.9,40.5,51.5
23350,0,0,728,0.01,-0.918,0.211,51.7,-10.6,48.1
23400,0,0,725,0.089,-0.869,0.143,43.3,40.9,71
23450,0,0,733,-0.228,-0.969,0.114,27.6,53,74.3
23500,0,0,735,-0.221,-1.005,0.244,15.3,49.8,74.4
23550,0,0,741,-0.334,-0.912,0.264,-4.4,13.3,52.8
23600,0,0,744,-0.366,-0.906,0.233,14.7,74,67.1
23650,0,0,747,-0.433,-0.986,0.198,6.7,30.1,51.7
23700,0,0,747,-0.392,-0.777,0.206,3.1,20.3,41.9
23750,0,0,750,-0.386,-0.795,0.143,-17.7,34.9,30.9
23800,0,0,757,-0.637,-0.795,0.181,7.3,49.5,22.3
23850,0,0,757,-0.34,-0.78,0.048,-12.9,25.6,5.7
23900,0,0,753,-0.657,-0.838,0.085,-10.4,33.7,-1
23950,0,0,759,-0.405,-0.766,0.017,-19,16.9,-11.8
24000,0,0,756,-0.5,-0.865,0.008,-10.9,21.7,-13.5
24050,0,0,756,-0.536,-0.91,-0.031,-18.9,11.5,-12.1
24100,0,0,814,-0.493,-0.885,-0.001,-17.9,21.8,-2.9
24150,0,0,747,-0.541,-0.865,-0.071,-19.9,-4.1,3.6
24200,0,0,753,-0.529,-0.957,-0.015,-3.5,31.9,16.5
24250,0,0,746,-0.513,-0.779,-0.123,-10.6,-3.1,11.8
24300,0,0,744,-0.531,-0.989,-0.111,-13.4,34.5,28.8
24350,0,0,740,-0.513,-0.726,-0.108,-24.4,2.9,26.3
24400,0,0,738,-0.539,-0.915,-0.164,-16.7,41,30.2
24450,0,0,743,-0.608,-0.736,-0.138,-39.1,11.5,27
24500,0,0,744,-0.521,-0.823,-0.251,-8.7,49.1,40.2
24550,0,0,745,-0.698,-0.809,-0.175,-48.3,24.1,30.7
24600,0,0,747,-0.684,-0.77,-0.168,-22.5,53,36.5
24650,0,0,736,-0.483,-0.89,-0.367,-34.9,4.3,22.6
24700,0,0,741,-0.764,-0.637,-0.196,-61,-16.3,23.4
24750,0,0,751,-0.51,-0.612,-0.349,1.3,66.5,14.4
24800,0,0,750,-0.503,-0.885,-0.444,-53.6,-41,-0.9
24850,0,0,775,-0.731,-0.572,-0.185,3.6,39.8,-9.4
24900,0,0,796,-0.336,-0.991,-0.376,-17,-8.7,-21.9
24950,0,0,822,-0.987,-0.397,-0.134,-15.8,-20.9,-8
25000,0,0,827,-0.679,-0.494,-0.566,39.6,71.1,2.9
25050,0,0,823,-0.525,-0.833,-0.594,-5.4,-44.4,7.4
25100,0,0,805,-0.825,-0.635,-0.288,-19.2,-19,14.3
25150,0,0,798,-0.442,-0.785,-0.384,2.7,10.5,-1.3
25200,0,0,786,-0.493,-0.801,-0.425,-19.4,-56.5,-21.6
25250,0,0,777,-0.681,-0.629,-0.142,7.9,-2.1,-22.8
25300,0,0,765,-0.406,-0.685,-0.303,24.8,-15.5,-44.5
25350,0,0,761,-0.706,-0.799,-0.285,19.5,-17.6,-47.1
25400,0,0,752,-0.473,-0.713,-0.302,21.9,-18.5,-52.6
25450,0,0,745,-0.557,-0.838,-0.277,18.9,-35.7,-61.7
25500,0,0,752,-0.439,-0.844,-0.258,19,-8.2,-64.1
25550,0,0,751,-0.503,-0.904,-0.249,19.4,-16.8,-79.1
25600,0,0,754,-0.48,-0.987,-0.221,5.5,-26.4,-79.5
25650,0,0,775,-0.343,-0.923,-0.204,0.6,-20.6,-78.1
25700,0,0,789,-0.384,-0.77,-0.262,-37.6,-83,-105.3
25750,0,0,785,-0.219,-1.085,-0.265,57.9,24.2,-57.2
25800,0,0,805,-0.222,-0.955,-0.223,27.5,-32.9,-53.8
25850,0,0,774,-0.202,-0.916,-0.117,46.8,-7.3,-39.6
25900,0,0,776,-0.16,-1.011,-0.157,47.1,-11,-29.3
25950,0,0,768,-0.161,-0.987,-0.144,17.8,-16.6,-25.1
26000,0,0,774,-0.147,-0.966,-0.061,23,-23.7,-15.8
26050,0,0,770,-0.094,-1.051,-0.011,29.1,-53.8,-19.1
26100,0,0,775,-0.043,-0.875,-0.051,25.8,-30.1,-9.7
26150,0,0,791,0,-1.007,-0.019,24.4,-14.4,1.3
26200,0,0,791,0.047,-0.958,0.038,5,-40.5,-9.1
26250,0,0,774,-0.072,-0.943,0.065,19.3,-18.2,-7.9
26300,0,0,779,0.141,-0.987,0.007,-16.9,-2.9,-6.2
26350,0,0,768,0.091,-0.99,0.102,-37,-49.1,-19
26400,0,0,758,-0.02,-0.97,0.073,-4.3,20.2,-5.7
26450,0,0,758,0.188,-1.063,-0.032,-23.3,-3.1,-12
26500,0,0,753,0.012,-1.005,0.059,-20.7,-17.3,-10
26550,0,0,746,0.197,-1.042,0.007,-19.3,14.6,-2
26600,0,0,747,0.036,-1.057,0,-12.7,15.1,-0.6
26650,0,0,777,0.106,-0.995,-0.059,-15.5,26.5,6.1
26700,0,0,734,0.096,-1.007,-0.016,-10.9,22.2,8.9
26750,0,0,733,0.041,-1.057,-0.059,-11.8,27.2,11.4
26800,0,0,731,-0.03,-0.989,-0.084,-10.2,25.8,12.2
26850,0,0,731,0.081,-0.987,-0.109,-14.8,27.4,16.4
26900,0,0,728,-0.077,-0.979,-0.112,-14.1,22.8,13.8
26950,0,0,724,-0.029,-1.039,-0.179,-12.1,13.7,10.9
27000,0,0,722,-0.091,-0.989,-0.148,-8.9,6.2,5.5
27050,0,0,723,-0.056,-0.991,-0.169,-10.9,6.3,6.4
27100,0,0,715,0.001,-0.971,-0.15,-10.9,-7.3,0.1
27150,0,0,715,-0.021,-0.967,-0.168,-13.2,-0.1,2.8
27200,0,0,717,-0.024,-0.984,-0.158,-9,-3.5,-1.7
27250,0,0,710,-0.079,-1.021,-0.223,-11.3,4.8,0.5
27300,0,0,716,-0.041,-0.979,-0.222,-7.5,-9.9,-2.4
27350,0,0,718,-0.036,-0.96,-0.209,-9.8,-20.7,-5.2
27400,0,0,706,-0.108,-0.932,-0.203,1.6,-3.4,-5.9
27450,0,0,708,0.049,-1.016,-0.222,-10.3,-15.1,-3.4
27500,0,0,710,-0.13,-0.944,-0.156,-0.6,-29.5,-7.3
27550,0,0,708,0.041,-1.001,-0.28,5.9,-0.9,-2.2
27600,0,0,706,-0.013,-1,-0.186,-10.2,-28.1,-0.1
27650,0,0,703,-0.047,-1,-0.206,-0.1,16,7.4
27700,0,0,703,-0.081,-0.948,-0.245,1.4,6.9,5.5
27750,0,0,699,-0.063,-0.952,-0.251,-9.4,-44.7,-0.3
27800,0,0,705,-0.113,-1.024,-0.193,2.6,-0.4,0.6
27850,0,0,705,-0.019,-0.957,-0.299,-6.9,-12.7,-2.9
27900,0,0,705,-0.055,-0.994,-0.212,-4.3,-15,-1.5
27950,0,0,702,-0.072,-0.992,-0.216,10.4,19.4,-1
28000,0,0,697,0.017,-0.96,-0.259,-4.5,-10.9,-3.6
28050,0,0,696,-0.076,-0.964,-0.168,4.8,20.1,1.3
28100,0,0,693,0.025,-0.957,-0.244,1.8,4.1,0.4
28150,0,0,702,-0.087,-0.955,-0.163,3.5,-1.7,0.1
28200,0,0,696,0.014,-0.975,-0.238,5.2,20,5
28250,0,0,696,-0.059,-0.965,-0.178,0,0.1,4
28300,0,0,694,-0.027,-0.983,-0.244,-0.4,17.2,3.9
28350,0,0,754,-0.071,-0.953,-0.249,-16.3,-7.2,1
28400,0,0,693,-0.073,-0.978,-0.214,-12.5,-23.6,-0.6
28450,0,0,698,-0.016,-0.984,-0.254,-4.6,14.7,-0.8
28500,0,0,690,-0.043,-0.956,-0.224,-8.8,-26.7,-1.7
28550,0,0,693,-0.068,-1.037,-0.253,0,12.9,5.5
28600,0,0,693,-0.08,-0.948,-0.272,-7.3,-3.5,-0.6
28650,0,0,688,-0.097,-0.938,-0.271,-4.3,-12.8,9.4
28700,0,0,697,0.053,-0.962,-0.278,-9,-9.7,8.1
28750,0,0,696,-0.12,-0.983,-0.225,11,32.8,11.5
28800,0,0,695,-0.132,-1.018,-0.285,-4.7,-1.3,2.5
28850,0,0,688,-0.069,-0.958,-0.274,-2.7,-9.9,-0.8
28900,0,0,689,-0.081,-0.954,-0.262,2.9,8.3,3
28950,0,0,691,-0.06,-0.958,-0.257,-0.4,-6.4,1.5
29000,0,0,691,-0.1,-0.945,-0.271,3.8,-0.8,0.4
29050,0,0,682,-0.079,-0.968,-0.303,1.2,-5.4,0.8
29100,0,0,687,-0.124,-0.962,-0.244,6.7,1.5,-1.5
29150,0,0,686,-0.047,-0.957,-0.294,-1.8,2.4,-1.1
29200,0,0,691,-0.096,-0.941,-0.238,2.9,5.1,2.4
29250,0,0,684,-0.054,-0.982,-0.271,0.6,6.2,0.7
29300,0,0,680,-0.103,-0.963,-0.231,3.2,11.4,1
29350,0,0,686,-0.061,-0.962,-0.278,-2.5,-6.2,-0.3
29400,0,0,685,-0.092,-0.954,-0.221,6.9,6.9,2
29450,0,0,683,-0.056,-0.968,-0.259,1.6,-1.5,-0.7
29500,0,0,688,-0.092,-0.92,-0.256,-2.4,-5.1,4.8
29550,0,0,680,-0.141,-0.956,-0.323,-1.1,29.5,23.2
29600,0,0,679,-0.052,-0.939,-0.187,-12.3,-2.5,10.4
29650,0,0,677,-0.133,-1.019,-0.229,12.7,40.1,21
29700,0,0,670,-0.142,-0.961,-0.263,-14.4,-28.7,0.2
29750,0,0,679,-0.058,-0.96,-0.274,-3.7,-2.7,11.1
29800,0,0,675,-0.146,-0.958,-0.267,7.6,18.3,11.3
29850,0,0,677,-0.158,-0.977,-0.245,-0.1,10,12.4
29900,0,0,670,-0.187,-0.93,-0.261,-4.1,-22.5,5.5
29950,0,0,681,-0.151,-0.962,-0.285,-1.6,-16.7,4.1
30000,0,0,681,-0.152,-0.936,-0.249,4.3,7.1,3.8
30050,0,0,718,-0.178,-0.941,-0.258,-0.3,-27.7,-3.6
30100,0,0,674,-0.168,-0.954,-0.294,1.2,-6.7,-3.9
30150,0,0,681,-0.158,-0.955,-0.25,1.5,-7.9,-5.2
30200,0,0,677,-0.174,-0.949,-0.25,1.7,-2.2,-6.8
30250,0,0,668,-0.152,-0.946,-0.245,-4.2,-16.5,-10.1
30300,0,0,674,-0.13,-0.968,-0.23,-0.6,-1.3,-10.3
30350,0,0,679,-0.155,-0.942,-0.236,-1.1,-5.4,-13.7
30400,0,0,673,-0.139,-0.954,-0.264,-3.3,-13.9,-16
30450,0,0,677,-0.108,-0.937,-0.264,0.9,-3,-15.9
30500,0,0,674,-0.106,-0.971,-0.236,-1.4,-9.9,-14.8
30550,0,0,674,-0.096,-0.967,-0.257,5.9,-2.9,-19.5
30600,0,0,677,-0.085,-0.962,-0.261,-0.8,-14,-17.4
30650,0,0,673,-0.067,-0.986,-0.257,5,6.5,-14.3
30700,0,0,670,-0.055,-0.975,-0.245,2,-0.2,-15
30750,0,0,672,-0.073,-0.959,-0.206,2.6,-5.7,-15.1
30800,0,0,676,-0.006,-0.989,-0.274,10.6,10.2,-14.3
30850,0,0,675,-0.071,-0.933,-0.217,-0.1,-14.3,-16.5
30900,0,0,669,-0.016,-0.961,-0.248,11,4.5,-11.2
30950,0,0,677,0.014,-0.978,-0.248,1.7,-2.6,-9.2
31000,0,0,668,-0.043,-0.953,-0.198,8.1,6.1,-8.7
31050,0,0,672,0.028,-0.98,-0.224,3.8,-1.5,-6
31100,0,0,669,0.029,-0.961,-0.219,7.1,10.8,-5.2
31150,0,0,668,0.017,-0.983,-0.17,6.2,6.9,-0.6
31200,0,0,667,0.049,-1.008,-0.21,2.3,-4.4,-1.6
31250,0,0,673,0.04,-1.008,-0.201,0.9,0.9,2.9
31300,0,0,672,0.054,-1.025,-0.212,2.9,14.2,4.6
31350,0,0,672,0.006,-1.043,-0.218,7.6,13.9,2
31400,0,0,672,0.12,-1.108,-0.142,24.9,13.3,-11.1
31450,0,0,673,0.011,-1.049,-0.04,46.1,-3.4,-36.5
31500,0,0,679,0.018,-1.002,-0.124,62,-18,-22
31550,0,0,689,-0.033,-1.042,-0.087,57.8,-61,-19.7
31600,0,0,694,0.021,-1.08,-0.091,70.1,-46.8,-3.5
31650,0,0,687,0.126,-1.119,-0.004,56.2,-68.2,3.3
31700,0,0,693,0.338,-1.077,0.086,50.3,-32.4,21.8
31750,0,0,700,0.276,-1.066,0.125,57.4,11.3,34.6
31800,0,0,705,0,-0.893,0.267,52.6,14.1,42.4
31850,0,0,717,0.16,-0.984,0.119,34,20,47
31900,0,0,723,-0.201,-0.906,0.27,37.2,48.2,61.9
31950,0,0,725,-0.18,-0.936,0.287,28.3,27.7,68.4
32000,0,0,722,-0.242,-0.96,0.268,27,40,75.3
32050,0,0,725,-0.161,-1.016,0.257,3.4,48,78.3
32100,0,0,728,-0.369,-0.857,0.35,-1.3,34.2,75.2
32150,0,0,739,-0.36,-0.852,0.26,-0.4,15.3,59.4
32200,0,0,731,-0.359,-0.689,0.21,-4.6,72.7,69.9
32250,0,0,737,-0.464,-0.625,0.182,-17,38.4,39.1
32300,0,0,744,-0.681,-0.783,0.133,-7.2,68.9,37.5
32350,0,0,743,-0.515,-0.598,0.071,-37.8,22.5,21.8
32400,0,0,743,-0.641,-0.801,0.02,0.7,59.3,16.6
32450,0,0,734,-0.749,-0.783,-0.047,-27,21.4,13.9
32500,0,0,737,-0.425,-0.57,-0.092,-24.2,37.9,0.4
32550,0,0,739,-0.707,-0.752,-0.118,-30.2,44.3,-4.2
32600,0,0,766,-0.749,-0.786,-0.144,-46,33.9,0.8
32650,0,0,727,-0.545,-0.717,-0.206,-49.2,27.2,9.2
32700,0,0,728,-0.763,-0.92,-0.242,-44.6,13.1,0.9
32750,0,0,727,-0.551,-0.765,-0.143,-21.8,46.2,36.8
32800,0,0,746,-0.623,-0.819,-0.212,-33.5,22,24.1
32850,0,0,765,-0.792,-0.806,0.011,-56.5,13,23.6
32900,0,0,782,-0.716,-0.69,0.004,9.9,58.6,29.8
32950,0,0,809,-0.27,-0.803,-0.499,-12.2,26.4,-2
33000,0,0,830,-0.625,-0.735,-0.364,-50.3,-68.6,-15.1
33050,0,0,853,-0.935,-0.562,-0.092,12,20.7,-13.8
33100,0,0,876,-0.586,-0.803,-0.376,20.1,41.2,-17.4
33150,0,0,891,-0.593,-0.73,-0.427,-16.2,-19.2,-21.4
33200,0,0,908,-0.799,-0.647,-0.243,-2.4,-0.2,1.1
33250,0,0,901,-0.549,-0.738,-0.392,-17.3,-35.4,-1.5
33300,0,0,897,-0.618,-0.732,-0.229,-7.3,-38.6,-7.8
33350,0,0,878,-0.539,-0.732,-0.27,-1,-13.1,-19.7
33400,0,0,866,-0.562,-0.722,-0.292,4,-28,-27.6
33450,0,0,840,-0.578,-0.816,-0.257,4.2,-8.1,-35.9
33500,0,0,828,-0.494,-0.769,-0.335,-10.1,-42.1,-46.4
33550,0,0,819,-0.627,-0.795,-0.221,-2.2,-7.6,-45.6
33600,0,0,804,-0.426,-0.857,-0.307,-8.1,-6.3,-48.7
33650,0,0,803,-0.522,-0.831,-0.242,-2.7,-26.2,-56.3
33700,0,0,806,-0.432,-0.91,-0.263,7.7,17.4,-57
33750,0,0,803,-0.417,-0.823,-0.264,1.2,-44,-70.8
33800,0,0,801,-0.433,-0.971,-0.231,42.6,9,-57.3
33850,0,0,798,-0.352,-1.012,-0.329,21.1,-30.9,-55.3
33900,0,0,790,-0.362,-0.906,-0.213,35.9,-25.4,-45.8
33950,0,0,791,-0.314,-0.996,-0.192,50,-20,-44.7
34000,0,0,801,-0.279,-1.019,-0.129,41.2,-29.2,-36.4
34050,0,0,803,-0.303,-0.864,-0.108,34.6,-64.5,-42.3
34100,0,0,801,-0.174,-0.971,-0.045,50.5,-2.2,-25.5
34150,0,0,813,-0.179,-1.033,-0.079,27.2,-69.5,-32.8
34200,0,0,815,-0.192,-0.889,-0.023,39.5,-53.1,-34.4
34250,0,0,833,-0.054,-1.013,-0.007,19.8,-20.6,-27.9
34300,0,0,889,-0.111,-0.937,-0.024,11.6,-66.4,-25.1
34350,0,0,826,-0.108,-0.915,0.005,8.3,-48.9,-17.9
34400,0,0,818,0.129,-0.933,-0.008,-32.6,-79,-10.9
34450,0,0,817,0.017,-0.837,0.078,-43.3,-65.8,-16.7
34500,0,0,811,0.174,-1.026,0.044,-39.5,-27.2,-8.5
34550,0,0,798,0.233,-0.989,0.057,-57.2,-48.9,-15.9
34600,0,0,790,0.151,-1.064,0.031,-25.8,32.1,-12.3
34650,0,0,782,0.346,-1.107,-0.028,-58.3,-22.1,-19.5
34700,0,0,772,0.018,-1.055,-0.007,-18.5,58.4,-10.8
34750,0,0,769,0.27,-1.054,-0.183,-27.9,-1.1,-11.8
34800,0,0,766,0.115,-0.966,-0.096,-10.5,41.6,-6.9
34850,0,0,755,0.229,-1.043,-0.153,-11.3,17.5,2.9
34900,0,0,746,0.044,-0.98,-0.155,-0.8,52,6.1
34950,0,0,740,0.19,-0.979,-0.227,-11.2,46.4,12.6
35000,0,0,737,0.011,-0.934,-0.081,-10.4,3.5,10.4
35050,0,0,746,0.047,-0.996,-0.182,11.8,75.5,15
35100,0,0,744,0.12,-0.983,-0.176,-22,-27.9,9.4
35150,0,0,733,-0.017,-0.968,-0.104,6.2,49.4,16.9
35200,0,0,730,0.1,-0.948,-0.208,-18.7,2.5,13.3
35250,0,0,741,-0.023,-0.941,-0.136,-4.2,27.1,14.1
35300,0,0,732,-0.029,-0.99,-0.225,-7.9,13.9,15.8
35350,0,0,731,0.014,-0.96,-0.185,-11.1,-4.4,5.5
35400,0,0,731,0.018,-1.009,-0.192,-0.9,8.7,11.1
35450,0,0,734,-0.013,-1.014,-0.217,-7.9,-13.6,1.6
35500,0,0,727,0.015,-0.994,-0.239,1.9,-6.7,0.1
35550,0,0,724,0.013,-1.031,-0.229,1.2,-20.5,1.3
35600,0,0,730,0.058,-0.985,-0.181,-0.3,-23.7,-4.2
35650,0,0,727,0.025,-0.976,-0.195,8.2,-10.2,-0.3
35700,0,0,725,0.017,-0.996,-0.154,-2.5,-20.6,4.1
35750,0,0,726,0.021,-0.987,-0.15,1.6,-6.5,-0.7
35800,0,0,723,0.029,-0.975,-0.197,-4.3,-24.1,-2.7
35850,0,0,722,-0.06,-0.977,-0.235,6.7,-3.6,0
35900,0,0,728,0.055,-0.982,-0.196,-3.9,-23.2,2.7
35950,0,0,721,0.015,-1.018,-0.129,8.8,2.5,1.9
36000,0,0,718,-0.022,-0.995,-0.214,-0.7,3.6,1.5
36050,0,0,718,0.027,-0.974,-0.182,-3.9,-27.7,-2.2
36100,0,0,720,0.02,-1.016,-0.203,8.9,24.2,6.6
36150,0,0,718,0.02,-0.976,-0.16,-13.6,-5.6,3.2
36200,0,0,724,0.017,-0.982,-0.186,-5.6,12.9,2.9
36250,0,0,720,-0.013,-0.985,-0.177,-8.2,-2.2,1.7
36300,0,0,716,-0.009,-0.974,-0.194,-3.9,-2.7,-0.4
36350,0,0,721,-0.013,-0.972,-0.201,-6.3,-11.3,-1.9
36400,0,0,713,-0.03,-0.99,-0.207,-2.5,-3.6,-2.8
36450,0,0,713,0.008,-0.98,-0.215,-8.3,-7.4,-2.6
36500,0,0,710,-0.013,-0.967,-0.174,-4.2,-7.8,-4.6
36550,0,0,722,0.014,-0.975,-0.221,-2.8,0.6,-3.9
36600,0,0,713,-0.032,-0.969,-0.188,-5.2,-10.6,-6.4
36650,0,0,717,0.036,-0.979,-0.198,-3.3,-3.1,-5.3
36700,0,0,712,0.051,-0.97,-0.193,-8.9,7.8,-0.1
36750,0,0,707,-0.005,-0.98,-0.19,-5.8,3.2,-2.5
36800,0,0,714,-0.039,-0.968,-0.252,-2.8,8.8,-0.7
36850,0,0,711,0.044,-0.978,-0.231,-7.6,-4.8,-1.6
36900,0,0,711,0.025,-0.971,-0.217,0.4,19.6,1.2
36950,0,0,709,-0.014,-0.977,-0.224,-2.9,1.5,0.8
37000,0,0,743,0.01,-0.954,-0.294,-0.8,12.8,0.1
37050,0,0,705,0.015,-0.962,-0.23,0.1,-15.7,-3.1
37100,0,0,703,0.031,-0.995,-0.226,9.5,25,4.3
37150,0,0,711,0.049,-0.977,-0.214,-7.8,-20.8,-2.5
37200,0,0,704,0.048,-0.987,-0.214,4.6,17,5
37250,0,0,703,0.021,-0.969,-0.227,-2.2,-3.6,2
37300,0,0,698,0.027,-0.971,-0.232,0.2,-4.1,1.8
37350,0,0,702,-0.003,-0.979,-0.248,7.2,8.4,4.1
37400,0,0,701,-0.029,-0.957,-0.262,-2.6,1.7,2.2
37450,0,0,701,-0.044,-0.96,-0.215,-0.6,-12.5,-4.2
37500,0,0,705,-0.022,-1.013,-0.243,2.9,-16.9,-6.4
37550,0,0,702,0.025,-0.989,-0.229,-4.6,3.8,-6.8
37600,0,0,700,0.02,-0.946,-0.232,-6.8,-13.9,-10.4
37650,0,0,704,0.049,-0.978,-0.245,-1.9,2.2,-5.1
37700,0,0,707,-0.004,-0.986,-0.241,0.1,-2.2,-5
37750,0,0,703,0.008,-0.962,-0.254,-5.9,-12.1,-6.7
37800,0,0,700,0.072,-0.958,-0.26,-3.6,-5,-5.5
37850,0,0,694,0.009,-0.941,-0.236,4.8,11.9,-5.1
37900,0,0,704,0.038,-0.969,-0.265,-0.7,-6.8,-6.8
37950,0,0,707,0.051,-0.978,-0.254,1.3,3.6,-6.4
38000,0,0,698,0.05,-1.002,-0.205,5.2,5.4,-5.4
38050,0,0,705,0.088,-0.972,-0.254,-4.2,-10.6,-5.7
38100,0,0,705,0.082,-0.976,-0.238,3.2,4.8,-3.2
38150,0,0,699,0.037,-1.005,-0.25,3.4,5,-1.9
