t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
852465,3734.6,3.01,965,0.182,-1.01,-0.074,7.7,-14.3,18.5
852515,3736.6,3.011,959,0.051,-1.021,-0.009,5.5,-8.9,12.4
852565,3736.1,3.011,961,0.181,-1.018,-0.046,25.3,-57.4,10.4
852615,3739.3,3.013,951,0.032,-1.024,-0.017,31.9,-64.4,2.2
852665,3740.8,3.015,947,0.207,-0.977,0.01,27.1,-24,3.4
852715,3740,3.014,949,0.073,-1.033,-0.019,20.9,-25.2,5.3
852765,3742.4,3.016,942,0.117,-1,0.021,20.1,-8.6,-4
852815,3743,3.016,940,0.08,-0.989,0.029,9.4,2.9,-0.7
852865,3742.9,3.016,941,0.061,-0.993,0.044,-0.3,5.7,4.2
852915,3742.9,3.016,941,0.132,-1.025,0.046,7.3,0.8,-3.1
852965,3744.1,3.017,937,0.064,-1.008,0.06,8.3,-11.6,-3.7
853015,3744.2,3.017,937,0.075,-0.985,-0.002,-3.8,9.9,6
853065,3745.8,3.019,932,0.09,-0.995,0.054,-9.8,23.9,12.8
853115,3744.3,3.017,937,0.104,-1.052,0.091,-0.7,1.1,-9.7
853165,3745.3,3.018,934,0.108,-0.986,0.013,-0.4,-5.2,-10.9
853215,3744.8,3.018,935,0.091,-1.004,0.043,-16.2,28.1,1.4
853265,3746.1,3.019,931,0.124,-1.012,0.043,-11.7,14.3,-8.1
853315,3746.3,3.019,931,0.175,-0.996,0.026,-9.5,7.3,-16.1
853365,3745.4,3.018,933,0.065,-0.972,-0.036,-22.3,29.7,-5.8
853415,3745.5,3.018,933,0.129,-1.023,-0.009,-31.2,32,-6.7
853465,3744.9,3.018,935,0.228,-0.995,-0.008,-20.8,-1.7,-34.4
853515,3744.9,3.018,935,0.218,-0.941,-0.091,-20.6,-23,-47.7
853565,3744.6,3.018,936,0.258,-1.012,0.003,-13.1,-30,-42.3
853615,3745.3,3.018,934,0.271,-0.962,-0.083,-15.4,33,-29.7
853665,3743.9,3.017,938,0.203,-0.982,-0.133,-23,42.3,-21.4
853715,3743.2,3.016,940,0.152,-1.005,-0.109,-21.4,-10.3,-8.3
853765,3740.4,3.014,948,0.417,-0.903,-0.084,-27.4,13.8,-11.7
853815,3738.2,3.012,955,0.334,-0.967,-0.275,-26.7,39.8,-21.1
853865,3734.3,3.009,966,0.17,-1.053,-0.136,-27.9,-33.8,-14.2
853915,3733.8,3.009,967,0.529,-0.845,0.048,-18.3,-7.3,-22.7
853965,3730.3,3.006,978,0.318,-0.897,-0.164,-2.7,41.6,-15
854015,3728.2,3.004,984,0.393,-0.935,-0.116,-5.1,37.1,-12.9
854065,3726.4,3.003,989,0.337,-0.923,-0.094,2.2,7.6,-3.6
854115,3724.7,3.002,994,0.513,-0.85,-0.164,4.4,42.1,-11.8
854165,3723.6,3.001,998,0.316,-0.996,-0.156,0.6,29.5,-8.9
854215,3720.1,2.998,1008,0.447,-0.851,-0.125,0.1,-5.1,-15.2
854265,3720.7,2.998,1006,0.41,-0.963,-0.081,1.9,-6.9,-15.2
854315,3719.9,2.998,1008,0.517,-0.777,-0.132,7.7,1,-14.7
854365,3718.2,2.996,1013,0.394,-0.883,-0.101,8.5,22.5,10.4
854415,3717.9,2.996,1014,0.411,-0.958,-0.002,8.5,19.1,5.7
854465,3718.4,2.996,1013,0.529,-0.928,-0.018,12.5,3.3,-14.7
854515,3717.9,2.996,1014,0.41,-0.782,-0.157,11.3,-1.7,7.2
854565,3717.3,2.996,1016,0.394,-0.936,-0.021,6,28.3,-6.2
854615,3717.4,2.996,1016,0.514,-0.872,-0.051,14.8,-6.1,-5.5
854665,3717.5,2.996,1015,0.322,-0.973,-0.061,7.7,33,4.1
854715,3715.4,2.994,1022,0.62,-0.884,-0.069,10.9,-11.8,-13.2
854765,3714.1,2.993,1026,0.369,-0.895,-0.022,9,-7.4,1
854815,3712.2,2.992,1031,0.529,-0.881,-0.011,12.9,17.7,-4.5
854865,3707.7,2.988,1045,0.469,-0.94,0.001,24.4,7.6,-9.8
854915,3704,2.985,1056,0.438,-0.923,0.045,32.8,21.3,-22.5
854965,3700.4,2.982,1066,0.554,-0.839,0.102,45.2,4.7,-29.8
855015,3699,2.981,1071,0.486,-0.91,0.149,51.3,-23.2,-23.3
855065,3697.9,2.98,1074,0.571,-0.798,0.103,50.3,-13.2,-39.3
855115,3695.1,2.978,1082,0.519,-0.851,0.157,47.5,-26.1,-31.4
855165,3693.7,2.977,1086,0.607,-0.795,0.222,46.9,4.3,-27
855215,3691.6,2.975,1093,0.588,-0.827,0.166,29.8,-1.1,-21.2
855265,3691.1,2.974,1094,0.577,-0.685,0.179,10.4,5,-10.8
855315,3692.8,2.976,1089,0.542,-0.754,0.211,4.7,3,16
855365,3695.3,2.978,1082,0.519,-0.775,0.167,-13,11.8,34.6
855415,3695.8,2.978,1080,0.488,-0.788,0.175,-25.7,22.5,51
855465,3699.6,2.981,1069,0.401,-0.912,0.186,-29.4,-1.5,67.9
855515,3700.2,2.982,1067,0.487,-0.824,0.201,-35.8,17.1,67.1
855565,3705.1,2.986,1052,0.406,-0.952,0.203,-35.1,8,68.1
855615,3704.7,2.985,1054,0.443,-0.978,0.159,-29.4,11.3,51.7
855665,3708.8,2.989,1041,0.375,-0.927,0.156,-27.4,9.9,40.5
855715,3709.8,2.99,1038,0.312,-0.973,0.121,-23.7,23.4,32.6
855765,3709.6,2.989,1039,0.246,-0.974,0.131,-9.6,9.7,28.6
855815,3709.8,2.99,1038,0.281,-0.971,0.113,-11.4,22,22.6
855865,3710.9,2.99,1035,0.237,-0.983,0.082,-7,-3.5,25.8
855915,3709.4,2.989,1039,0.264,-0.965,0.099,-10.4,12.5,16.8
855965,3709.1,2.989,1041,0.185,-0.98,0.118,-2.5,-3.4,15.1
856015,3709.2,2.989,1040,0.186,-0.95,0.116,-14.5,-2.7,11.8
856065,3707.8,2.988,1044,0.226,-1.004,0.104,-5.1,-17.3,13.4
856115,3708.7,2.989,1042,0.183,-0.995,0.135,-9.2,-14.1,7.2
856165,3712.5,2.992,1030,0.116,-0.964,0.125,-11.6,-14,14.9
856215,3716.4,2.995,1019,0.241,-0.995,0.105,-17.4,-27.3,2.7
856265,3719.3,2.997,1010,0.134,-1.02,0.07,-12.3,-11.5,13.8
856315,3721.8,2.999,1003,0.127,-0.983,0.045,-11.1,3.8,13.6
856365,3723.7,3.001,997,0.136,-0.984,0.052,-6.9,14.2,20.9
856415,3726.6,3.003,988,0.124,-1.011,0.036,-12.7,17.7,18.6
856465,3729.7,3.006,979,0.114,-0.997,-0.03,-2,10.5,24.9
856515,3731.8,3.007,973,0.043,-1.009,0.002,-7.1,20.2,15.1
856565,3733.2,3.008,969,0.061,-1.001,0.01,-3.8,-1.5,15
856615,3734.5,3.009,965,-0.008,-1.045,0.034,1.3,-10.3,3.5
856665,3735.9,3.011,961,0.054,-1.025,0.005,14.2,-34.9,2.4
856715,3737.9,3.012,955,-0.023,-0.981,0.008,19.4,-45.6,-7.1
856765,3737.6,3.012,956,0.062,-0.949,0.031,24.1,-51.7,-6.7
856815,3738.4,3.013,954,0.064,-1.005,-0.02,13.5,-22.7,-4.4
856865,3740,3.014,949,0.037,-0.988,0.026,1.7,8.3,6
856915,3740.7,3.014,947,0.03,-0.994,0.014,-19,44.5,17.3
856965,3742.3,3.016,942,0.021,-1.026,0.031,-8.5,29.9,12.1
857015,3742,3.016,943,0.012,-0.993,0.009,-9,23.7,6.2
857065,3742.6,3.016,942,-0.001,-0.985,0.034,-3.4,7.8,3.8
857115,3742.6,3.016,942,0.028,-1.015,0.011,-0.8,8.2,-3.4
857165,3743.2,3.016,940,0.041,-1.014,0.008,-1.8,11.6,-8.4
857215,3744,3.017,937,0.023,-1.02,0.011,-1.8,7.1,-13.4
857265,3743.8,3.017,938,0.037,-1.014,0.005,-11.6,9.2,-18.6
857315,3744.1,3.017,937,0.057,-0.999,-0.023,-12.7,-6.9,-23.8
857365,3741.4,3.015,945,0.079,-0.985,-0.045,-21.5,-25.2,-19.4
857415,3740.8,3.015,947,0.115,-1.027,0.002,-21.4,-11.4,-16.2
857465,3741.1,3.015,946,0.059,-1.002,-0.011,-23.5,5,-16.3
857515,3740.1,3.014,949,0.17,-0.991,-0.061,-17.9,-17.1,-14.4
857565,3739.1,3.013,952,0.068,-0.99,-0.086,-16.1,-1.3,-12.7
857615,3736.9,3.011,958,0.154,-0.929,-0.091,-18.3,1.5,-4.4
857665,3735.3,3.01,963,0.201,-0.976,-0.172,-21.4,7.6,-11
857715,3733.8,3.009,968,0.057,-1,-0.185,-24.7,-13.9,-8.1
857765,3731.4,3.007,975,0.184,-0.971,-0.114,-20.4,-17.4,-2.3
857815,3730.1,3.006,978,0.106,-1.026,-0.157,-21.3,-1.7,-2.6
857865,3727.9,3.004,985,0.145,-0.976,-0.139,-15.8,7.1,0.8
857915,3725,3.002,993,0.147,-1.015,-0.157,-9.3,-6.7,0.8
857965,3724.4,3.001,995,0.108,-1.019,-0.138,1.5,-4.6,-0.2
858015,3722.8,3,1000,0.292,-0.92,-0.203,8.6,-0.1,-2.8
858065,3723,3,999,0.053,-1.004,-0.218,1.8,-0.6,-5.2
858115,3721.4,2.999,1004,0.273,-0.928,-0.157,5.6,-11.1,-5.5
858165,3722.9,3,999,0.093,-0.986,-0.162,6.3,-10.6,-12.7
858215,3720.3,2.998,1007,0.242,-0.969,-0.131,23.3,-19.8,-7.2
858265,3719.8,2.998,1009,0.186,-1.04,-0.06,25.1,2.2,-17.5
858315,3718.9,2.997,1011,0.268,-0.986,-0.145,41.2,-24.3,-17.4
858365,3718.9,2.997,1011,0.149,-1.032,-0.051,32.2,13.6,-29.8
858415,3717.5,2.996,1015,0.46,-0.929,0.019,53.4,-26,-24.8
858465,3718.3,2.996,1013,0.075,-1.031,-0.105,43,11.8,-25.1
858515,3717.5,2.996,1015,0.359,-0.953,-0.023,44.9,11.6,-32
858565,3715.8,2.994,1021,0.173,-0.968,0.05,39.5,-20.2,-17.4
858615,3714.4,2.993,1025,0.29,-0.943,0.068,43.9,-26.7,-13
858665,3714.5,2.993,1024,0.347,-0.909,0.061,34.2,-9.3,-12.7
858715,3714.6,2.993,1024,0.274,-0.964,0.102,24.7,-36.5,-17.1
858765,3712.4,2.992,1030,0.496,-0.889,0.12,34.1,-35.8,-28.5
858815,3713,2.992,1029,0.377,-0.987,0.121,27.2,19.3,-35.6
858865,3712.3,2.992,1031,0.581,-0.906,0.321,29.8,12.1,-39.8
858915,3710.9,2.99,1035,0.482,-0.905,0.245,45.9,-16.2,-48.3
858965,3704.9,2.986,1053,0.438,-0.897,0.185,48.8,20.4,-64.9
859015,3698.9,2.981,1071,0.283,-0.624,0.267,44.4,19.6,-52.6
859065,3701.5,2.983,1063,0.392,-0.575,0.035,-4.8,68.2,-14.5
859115,3703.9,2.985,1056,0.437,-0.813,0.255,-17.4,-42.4,-0.1
859165,3705.9,2.986,1050,0.479,-0.729,0.325,-17,37.5,18.5
859215,3707.4,2.988,1045,0.681,-0.776,0.375,-11.5,3.1,20
859265,3708.4,2.988,1043,0.476,-0.778,0.273,-1.8,0.5,22.5
859315,3710.6,2.99,1036,0.502,-0.872,0.249,-6.9,6.2,24.3
859365,3711.4,2.991,1033,0.486,-0.847,0.274,-5,-28.1,25.2
859415,3713.2,2.992,1028,0.489,-0.789,0.263,-12.3,8.6,30.3
859465,3712.7,2.992,1030,0.487,-0.887,0.278,-13.2,-3.8,32.5
859515,3715.2,2.994,1022,0.408,-0.915,0.22,-14.8,6,29
859565,3715,2.994,1023,0.445,-0.843,0.198,-18.5,8.8,31
859615,3717.1,2.995,1017,0.312,-0.954,0.215,-17.8,10.2,37
859665,3718.1,2.996,1014,0.404,-0.9,0.195,-24.6,16.9,37.1
859715,3717.8,2.996,1015,0.307,-0.94,0.184,-29.1,23.7,42.8
859765,3717.4,2.996,1016,0.315,-0.958,0.191,-29.3,42.3,39.7
859815,3717.3,2.996,1016,0.288,-0.946,0.18,-33.2,47.2,35.2
859865,3714.4,2.993,1025,0.225,-0.998,0.178,-29.2,39.8,30.3
859915,3716.5,2.995,1018,0.314,-0.864,0.09,-32.8,31.4,23.2
859965,3714.5,2.993,1024,0.067,-1.037,0.059,-41.7,-16,6.6
860015,3715.1,2.994,1023,0.266,-0.995,0.156,-30.3,-16.9,19.2
860065,3716.4,2.995,1019,0.201,-0.987,0.041,-30.7,15.6,19.1
860115,3717,2.995,1017,0.107,-1.024,0.031,-38.3,-12,6.1
860165,3718.7,2.997,1012,0.204,-0.996,0.081,-28.8,10.2,19.5
860215,3719.7,2.998,1009,0.192,-0.96,-0.031,-39.3,25.7,4.1
860265,3722.5,3,1001,0.089,-0.945,-0.11,-42.4,-1.6,4.8
860315,3722.8,3,1000,0.133,-1.021,-0.041,-41,-13.6,5.6
860365,3725.5,3.002,992,0.148,-1.02,-0.09,-30.5,14.2,10.9
860415,3728,3.004,984,0.064,-1.04,-0.173,-22.5,16.8,14.4
860465,3728.7,3.005,982,0.051,-0.982,-0.198,-3.2,11.8,19
860515,3731.8,3.007,973,0.021,-0.986,-0.202,6,12.9,11.9
860565,3732.3,3.008,972,0.099,-1.036,-0.208,17.9,-4.3,4.4
860615,3735,3.01,964,0.003,-0.987,-0.169,24,-25.6,5.9
860665,3737.4,3.012,957,0.127,-0.981,-0.17,22.5,-11.3,0.4
860715,3737.9,3.012,955,0.006,-1.072,-0.132,33.2,-37.5,-6.7
860765,3740.4,3.014,948,0.17,-1.149,0.009,55.6,-39.9,-1.8
860815,3743.6,3.017,939,-0.029,-0.944,-0.21,21.8,-16.7,-11.1
860865,3743.6,3.017,939,0.031,-1.01,-0.106,20.3,-10.5,-6.8
860915,3743.9,3.017,938,0.048,-0.954,-0.113,13.3,25.3,2.6
860965,3744.8,3.018,935,0.098,-0.997,-0.106,1.8,34.2,5.9
861015,3745.7,3.019,933,-0.002,-0.987,-0.049,-0.3,28.2,5.3
861065,3746.7,3.019,930,0.081,-0.998,-0.041,4.8,13.6,0.5
861115,3746.4,3.019,930,0.068,-0.999,-0.042,13.2,8.1,1.6
861165,3746.9,3.019,929,0.003,-1.011,-0.017,11.7,-0.6,-4.3
861215,3747.8,3.02,927,0.056,-1.024,0.052,9.1,-11.6,-8.3
861265,3747.6,3.02,927,0.038,-0.98,0.048,10.6,-20,-22
861315,3748.9,3.021,923,0.139,-1.031,0.105,10.8,-23.5,-13.9
861365,3746.6,3.019,930,0.089,-1.015,0.105,-2,2.1,-15.5
861415,3747.1,3.02,928,0.154,-1.071,0.13,8.7,-19.2,-13.6
861465,3746.9,3.019,929,0.186,-1.023,0.132,-0.6,-0.3,-10.5
861515,3748.3,3.021,925,0.13,-0.985,0.078,-1.7,9.4,-14.2
