t_ms,raw,volts,ohms,ax,ay,az,gx,gy,gz
50,0,0,690,-0.234,0.984,0.011,-1.3,1.2,-0.6
100,0,0,681,-0.244,0.988,0.001,0.3,-10.3,-1.9
150,0,0,690,-0.205,0.996,0.025,-0.3,-2.5,-4.3
200,0,0,689,-0.159,0.983,0.007,2.7,-0.8,-5.5
250,0,0,687,-0.212,0.981,-0.006,-0.7,-3.6,-6.3
300,0,0,689,-0.224,0.99,0.03,1,-14.8,-8.1
350,0,0,739,-0.252,0.953,0.014,2.7,-0.2,-7.7
400,0,0,691,-0.192,0.964,0.007,-0.3,-9.2,-7.8
450,0,0,686,-0.286,0.947,0.018,3.2,-2.9,-3.7
500,0,0,679,-0.234,0.963,0.021,0.5,3.8,-5
550,0,0,684,-0.294,0.949,0.011,4.9,-8.8,-3.2
600,0,0,691,-0.217,0.962,0.008,0.3,-6.7,-3.7
650,0,0,683,-0.295,0.979,0.012,-0.5,6,-3.7
700,0,0,695,-0.317,0.972,0.035,2.5,0.6,-1.5
750,0,0,682,-0.262,0.975,0.02,3.3,-5.5,-3.5
800,0,0,696,-0.299,0.957,0.02,2,-6.5,-2.1
850,0,0,687,-0.256,0.974,0.032,1.9,-5.8,-2.9
900,0,0,683,-0.362,0.964,0.039,1.5,13.2,-2
950,0,0,691,-0.344,0.938,0.034,3.2,-11.3,1.3
1000,0,0,693,-0.329,0.97,0.055,3.2,-20.6,3.4
1050,0,0,679,-0.276,0.967,0.08,3.3,2.5,2.4
1100,0,0,695,-0.356,0.975,0.142,-4.6,-4.9,-11.6
1150,0,0,686,-0.352,0.974,0.102,8.3,-12.7,-13.6
1200,0,0,684,-0.204,0.882,0.039,8.3,16.9,-9.5
1250,0,0,690,-0.401,0.871,0.051,18.1,1.5,-8.1
1300,0,0,688,-0.325,0.888,0.005,22.4,-47.8,-0.4
1350,0,0,685,-0.249,0.992,-0.011,26.2,-35.4,6.3
1400,0,0,686,-0.297,1.035,-0.145,23.6,-41.4,12.2
1450,0,0,690,-0.343,1.018,-0.065,27.9,-41.4,21.1
1500,0,0,687,-0.289,0.963,-0.138,18.5,-52.2,12.2
1550,0,0,682,-0.154,0.984,-0.117,14.7,-57.6,14.8
1600,0,0,693,-0.136,0.994,-0.126,5.5,-35.8,13.4
1650,0,0,686,-0.334,1.008,-0.087,-2,4.8,15.6
1700,0,0,690,-0.339,0.932,-0.09,0.3,-19.2,7
1750,0,0,686,-0.179,0.932,-0.133,-2.2,-31.4,1.5
1800,0,0,686,-0.119,0.993,-0.116,-2,7.8,-3
1850,0,0,690,-0.3,0.952,-0.062,-3.6,35,-1.6
1900,0,0,679,-0.391,0.941,-0.076,-4.6,14.2,-3
1950,0,0,690,-0.213,1.087,-0.018,1.8,-59.5,-12.9
2000,0,0,689,-0.207,1.066,-0.048,-4.9,-1.1,12.3
2050,0,0,710,-0.313,0.961,0.021,-2.7,-28.2,-17
2100,0,0,689,-0.185,0.974,-0.081,-9.2,-9.3,-26.2
2150,0,0,687,-0.164,0.976,0.048,-10.7,9.5,-8.1
2200,0,0,691,-0.418,0.857,0.074,-16.5,50.3,-28.6
2250,0,0,688,-0.346,0.939,0.082,-6.3,24.4,-27.9
2300,0,0,686,-0.343,1,0.092,0.4,-18.3,-6
2350,0,0,690,-0.508,0.864,0.102,12.7,-3.2,-2.9
2400,0,0,688,-0.383,0.891,0.04,20.6,-17,-18.7
2450,0,0,692,-0.197,0.974,0.016,21.4,-20,-10
2500,0,0,693,-0.269,0.897,-0.112,6.1,-17.5,-1.2
2550,0,0,692,-0.394,0.901,-0.022,-0.3,-6.9,-2.3
2600,0,0,695,-0.551,0.916,-0.024,-8.5,-5.9,-6.3
2650,0,0,688,-0.366,0.948,-0.038,-2.7,-37.2,-0.3
2700,0,0,688,-0.362,0.885,-0.024,-3.7,10.4,10.6
2750,0,0,687,-0.393,0.87,-0.024,-11.2,-5.8,9
2800,0,0,689,-0.382,0.9,-0.034,-2.8,-17.9,12.2
2850,0,0,692,-0.294,0.918,-0.01,0.6,-10.1,12.5
2900,0,0,691,-0.317,0.944,-0.016,-4.9,8.8,12
2950,0,0,691,-0.305,0.974,0.003,0.5,2.2,13
3000,0,0,693,-0.38,0.933,0.001,3.8,3.6,12.2
3050,0,0,692,-0.347,0.991,-0.002,0.8,0.4,10.7
3100,0,0,684,-0.338,0.942,0.012,9.4,0.6,11.7
3150,0,0,687,-0.267,0.95,-0.026,7.9,-17.6,12.7
3200,0,0,687,-0.276,0.964,-0.006,6.2,1.1,11.7
3250,0,0,688,-0.264,0.952,-0.006,8.5,-13,9.7
3300,0,0,692,-0.291,0.951,-0.029,8.1,-2.3,7.3
3350,0,0,693,-0.236,0.962,-0.048,8.2,-4.5,5.6
3400,0,0,684,-0.254,0.979,-0.052,5.4,-11.6,4.4
3450,0,0,689,-0.243,0.971,-0.03,4.7,1,1.8
3500,0,0,686,-0.253,0.986,-0.044,2.7,-1.3,-2
3550,0,0,689,-0.267,0.997,-0.049,3,-5.7,-2.4
3600,0,0,695,-0.244,1.023,-0.05,4.5,-28.4,1.2
3650,0,0,690,-0.157,1.09,-0.011,23.3,-54.7,33.5
3700,0,0,690,-0.434,1.025,0.127,8.5,-122.3,41.1
3750,0,0,718,-0.294,1.078,-0.042,2,-210.4,20.6
3800,0,0,705,0.26,1.143,-0.179,2.9,-41.4,35.5
3850,0,0,714,-0.065,0.975,-0.116,-24.3,75,30.8
3900,0,0,710,-0.253,0.988,0.076,-33.7,-31.3,17.5
3950,0,0,725,-0.083,1.109,0.114,-37.1,-76.4,15.1
4000,0,0,743,-0.088,1.166,0.275,-56.3,-22,21.7
4050,0,0,755,-0.133,1.01,0.188,-44,-54.2,20.6
4100,0,0,759,-0.056,1.069,0.241,-99.6,-9.4,27.6
4150,0,0,777,0.124,1.105,0.249,-52.8,-68.5,18.4
4200,0,0,784,-0.013,0.873,0.203,-94.4,0.1,20.9
4250,0,0,790,0.28,0.895,0.185,-88.6,25.8,-1.5
4300,0,0,800,0.199,0.86,0.486,-55.4,87,-11.6
4350,0,0,788,-0.331,0.73,0.557,-77.8,88.5,-16.9
4400,0,0,791,0.084,0.802,0.524,-26.4,27.9,-41.5
4450,0,0,800,-0.105,0.693,0.448,-25.6,66.9,-38.2
4500,0,0,811,-0.159,0.771,0.6,-25.7,99.2,-36
4550,0,0,820,-0.322,0.753,0.589,3.8,54.8,-40.6
4600,0,0,896,-0.305,0.639,0.427,-12.9,35.3,-25.3
4650,0,0,836,-0.245,0.791,0.496,3.1,81.9,-37.2
4700,0,0,838,-0.515,0.594,0.479,25.5,74.4,-23.9
4750,0,0,856,-0.537,0.662,0.389,20.1,30.1,-0.3
4800,0,0,864,-0.499,0.749,0.292,52.8,33.9,-11.5
4850,0,0,874,-0.604,0.803,0.367,40.7,44.7,16
4900,0,0,872,-0.529,0.795,0.283,83.9,3.2,1
4950,0,0,886,-0.515,0.769,0.361,84.7,17.4,9.9
5000,0,0,892,-0.688,0.848,0.138,56.8,-22.5,12.8
5050,0,0,906,-0.273,1.192,0.31,49.7,10.2,0.6
5100,0,0,911,-0.662,0.968,0.147,54.2,-32.9,-3.6
5150,0,0,909,-0.509,0.833,0.159,16,7.8,-1.9
5200,0,0,916,-0.495,0.878,0.107,15.1,-3.4,-8.3
5250,0,0,912,-0.459,0.916,0.147,23.4,-26.7,-22.7
5300,0,0,911,-0.586,0.773,0.019,20.4,-47.5,-26.4
5350,0,0,919,-0.587,0.888,0.187,4.8,18.8,-31
5400,0,0,903,-0.433,1.01,0.192,3.6,-14.1,-37.1
5450,0,0,895,-0.549,0.765,0.091,2.3,-35.8,-41.6
5500,0,0,895,-0.65,0.738,0.056,14.2,-12.1,-29.7
5550,0,0,894,-0.649,0.888,0.094,2.5,-19,-40.5
5600,0,0,892,-0.596,0.765,0.17,-0.1,8.2,-48.7
5650,0,0,891,-0.628,0.615,0.128,18.2,-17,-45.2
5700,0,0,890,-0.831,0.804,-0.005,-11.8,-7.3,-60.3
5750,0,0,883,-0.486,0.819,0.272,-26.7,50,-50.8
5800,0,0,881,-0.863,0.614,-0.002,-2.1,-47.2,-47.1
5850,0,0,885,-0.767,0.682,0.125,-33.3,39.5,-43.1
5900,0,0,887,-0.686,0.672,0.046,-3.6,18.3,-44.3
5950,0,0,898,-0.597,0.573,-0.01,4.6,-26.9,-37.1
6000,0,0,901,-1.038,0.643,0.177,-31.1,-12.5,-31.6
6050,0,0,905,-0.57,0.638,0.054,2.3,37.7,-17.9
6100,0,0,903,-0.762,0.456,-0.023,-4.9,3.4,-12.8
6150,0,0,896,-0.986,0.484,0.139,-1.8,17.6,-4.6
6200,0,0,889,-0.931,0.499,0.116,-7.1,29.8,3.7
6250,0,0,882,-1.019,0.54,0.14,-32.1,38.8,5.3
6300,0,0,928,-0.718,0.558,-0.005,-6.4,31.5,21.3
6350,0,0,871,-0.785,0.551,-0.076,2.9,-9.5,24.8
6400,0,0,857,-1.007,0.61,0.041,-2.9,9,14
6450,0,0,852,-0.821,0.491,0.065,0.6,-7.5,22.7
6500,0,0,845,-0.875,0.451,-0.027,-2.7,-19.7,32.3
6550,0,0,843,-0.757,0.63,0.057,-6,-13.5,27.4
6600,0,0,840,-0.729,0.599,0.129,-0.6,-17,40.5
6650,0,0,831,-0.733,0.668,0.04,-5.1,-14.1,46.3
6700,0,0,829,-0.651,0.717,0.038,3.2,-20,54.8
6750,0,0,834,-0.728,0.72,0.024,-8.8,-9.9,55.4
6800,0,0,830,-0.661,0.773,0.087,8.8,11.1,71.7
6850,0,0,834,-0.709,0.907,0.215,-27,0.3,64.5
6900,0,0,826,-0.588,0.69,0.031,-6.4,-31.7,70.4
6950,0,0,827,-0.504,0.93,0.039,-31.4,10.5,78.1
7000,0,0,823,-0.474,0.87,0.109,-7,-25.4,69.9
7050,0,0,828,-0.443,0.862,0.121,-9.4,-8.9,79.7
7100,0,0,836,-0.41,0.934,0.106,1.5,-28.7,88.1
7150,0,0,831,-0.285,0.968,0.103,9.9,-25.8,84.8
7200,0,0,853,-0.213,1.009,0.057,26.6,18.7,94
7250,0,0,874,-0.178,0.906,0.068,15.1,-78.9,96.2
7300,0,0,883,0.066,1.026,0.107,22.7,-15.7,77.2
7350,0,0,898,-0.104,0.958,0.172,9.7,-48.5,63.1
7400,0,0,890,0.115,0.991,-0.029,13.8,-18,43.1
7450,0,0,890,0.167,0.916,0.064,20.4,-30.6,18.1
7500,0,0,880,0.188,1.012,0.041,20.7,3.4,9.2
7550,0,0,871,0.034,1.019,0.021,18.3,2.2,-5.5
7600,0,0,861,0.168,0.948,0.034,17,0.3,-8.5
7650,0,0,850,0.157,0.918,-0.089,11.1,18,-19.2
7700,0,0,832,0.234,1.089,-0.018,25.1,5.5,-36.7
7750,0,0,821,0.148,1.155,0.178,-0.8,75.9,-19.7
7800,0,0,807,-0.029,1.029,0.04,1.8,25.7,-24.6
7850,0,0,797,0.285,1,0.038,-23.1,56,-11.1
7900,0,0,783,0.231,1.077,0.016,-16.1,13.1,2
7950,0,0,778,0.122,1.047,0.008,-7.8,61.7,13
8000,0,0,805,0.072,1.006,0.012,-7,39.3,-2.2
8050,0,0,774,-0.078,0.86,0.032,0.1,25.1,-15.3
8100,0,0,766,0.121,1.018,0.014,2.8,-16.3,-21
8150,0,0,765,-0.147,0.997,0.017,3.2,-12.9,-26.8
8200,0,0,764,-0.051,1.004,0.001,4.1,-25.9,-25.3
8250,0,0,774,-0.045,0.978,0.009,-2.6,-40.5,-23.2
8300,0,0,762,-0.108,1.084,0.109,14.5,10.7,-29
8350,0,0,765,-0.01,0.987,-0.033,13.4,-3.6,-24.7
8400,0,0,760,-0.086,1.032,0.026,2.7,-10.9,-20.2
8450,0,0,764,-0.189,0.997,0.012,16.9,-26.3,-23.3
8500,0,0,760,0.002,1.005,-0.049,10.4,-19.3,-12.8
8550,0,0,764,-0.186,0.973,0.028,6.4,-30,-11.4
8600,0,0,760,-0.15,1.006,0.016,15.8,-2.5,-7.9
8650,0,0,759,-0.122,1.001,-0.06,21.5,-3.4,-13.9
8700,0,0,760,-0.118,1.003,-0.005,14.8,10,-7.6
8750,0,0,766,-0.129,1.027,-0.036,18.7,4.1,-4.1
8800,0,0,760,-0.189,0.988,-0.058,6.3,-12.5,3.4
8850,0,0,806,-0.226,0.989,-0.03,7.2,11.6,2.5
8900,0,0,758,-0.132,0.973,-0.063,0,-8.4,7.1
8950,0,0,756,-0.138,1.013,-0.035,-1.1,6.4,5.7
9000,0,0,752,-0.12,0.979,-0.063,-2.2,6.9,5.2
9050,0,0,760,-0.124,1.013,-0.049,-4.8,6,5.8
9100,0,0,751,-0.152,0.974,-0.04,-5.9,-1.5,7.6
9150,0,0,753,-0.122,1.01,-0.031,-8.3,-1.9,2.1
9200,0,0,750,-0.097,0.97,-0.057,-3.1,20.8,5.4
9250,0,0,746,-0.169,0.994,-0.047,-2.7,0.8,5.4
9300,0,0,750,-0.131,1.005,-0.022,-6.9,-11.2,6.7
9350,0,0,750,-0.1,0.981,-0.078,2.4,1.7,0.1
9400,0,0,747,-0.116,1.01,-0.012,-3.7,7.4,1.5
9450,0,0,749,-0.129,0.979,-0.036,0.9,-5.7,1.8
9500,0,0,752,-0.093,0.995,-0.008,-1.6,4.2,2.8
9550,0,0,753,-0.104,1.013,-0.019,0.6,-3.8,3
9600,0,0,750,-0.117,1.027,-0.019,5,0.6,-4.6
9650,0,0,751,-0.061,1.015,-0.017,3.9,8.1,-1
9700,0,0,741,-0.075,0.935,-0.074,5.2,-0.8,-3.5
9750,0,0,746,-0.102,0.974,-0.025,-0.9,10.4,-3.5
9800,0,0,743,-0.104,0.935,-0.068,-3.6,-7.1,-2.9
9850,0,0,734,-0.104,1.065,-0.013,-9.9,1.4,0.8
9900,0,0,743,-0.12,0.986,-0.001,-6.6,6.9,-2
9950,0,0,746,-0.106,0.983,-0.043,2.5,2.4,-3.8
10000,0,0,750,-0.115,0.99,0.003,4.3,4.4,-6.2
10050,0,0,738,-0.147,0.963,-0.022,5,-2.1,-1.4
10100,0,0,742,-0.148,1.017,-0.051,1.8,-15.1,-0.3
10150,0,0,742,-0.058,1.076,-0.041,7.8,9.6,-3.7
10200,0,0,745,-0.139,0.984,0,9,-2,-3.2
10250,0,0,744,-0.129,0.927,-0.155,11.2,-29.6,-3.7
10300,0,0,747,-0.154,1.035,0.021,0.2,16.2,-1.3
10350,0,0,737,-0.129,0.982,-0.048,6.2,-31.1,-2.2
10400,0,0,744,-0.091,1.024,-0.015,6.1,16.7,1
10450,0,0,749,-0.132,0.942,-0.116,4.1,-17.6,0.3
10500,0,0,738,-0.132,1.026,-0.046,-1.5,7.9,-0.8
10550,0,0,807,-0.147,0.969,-0.102,-1.1,-19.4,0.1
10600,0,0,739,-0.1,0.978,-0.03,3.2,-3,1.1
10650,0,0,747,-0.133,0.975,-0.056,3.8,1,3.5
10700,0,0,738,-0.091,1.028,-0.044,-2.2,4.1,-1
10750,0,0,743,-0.088,0.989,0.004,-6.5,14.1,1.4
10800,0,0,735,-0.154,0.99,-0.055,-0.7,8.3,1.8
10850,0,0,741,-0.123,0.975,-0.155,-11.2,21.3,4.6
10900,0,0,744,-0.164,1.043,-0.035,-4.8,-17.7,1.7
10950,0,0,743,-0.101,0.971,-0.035,0.1,3.8,5.3
11000,0,0,735,-0.052,0.967,-0.087,-4.7,9.2,-1.5
11050,0,0,739,-0.126,1.006,-0.082,-2.2,25.1,0.6
11100,0,0,742,-0.127,1.013,-0.042,-0.6,8.5,-1.3
11150,0,0,742,-0.107,0.972,-0.09,2.6,4.4,2.7
11200,0,0,741,-0.188,1.015,-0.04,-1.3,-6.5,0.5
11250,0,0,739,-0.113,1.039,-0.069,-1,-18.1,-2.9
11300,0,0,737,-0.138,0.99,-0.071,2.8,3.7,1.3
11350,0,0,738,-0.115,0.982,-0.089,2.7,-11.9,1.5
11400,0,0,731,-0.15,1,-0.05,-3.4,-17.3,0.5
11450,0,0,734,-0.125,1.019,-0.053,-5.9,-15.3,-1.4
11500,0,0,739,-0.106,1.006,-0.028,-4.6,-3.2,-9.1
11550,0,0,736,-0.065,0.962,-0.089,-1.3,4.8,1
11600,0,0,734,-0.131,0.977,-0.019,-6.9,-12.9,-3.6
11650,0,0,738,-0.102,0.957,-0.031,-1,5.2,-3.2
11700,0,0,739,-0.139,0.976,-0.046,6.2,7.5,-0.1
11750,0,0,737,-0.148,0.968,-0.082,4.2,-13.5,-3.8
11800,0,0,737,-0.093,1.025,-0.041,7.1,3.4,-4.1
11850,0,0,731,-0.135,1.024,-0.057,10.8,13.8,-1.2
11900,0,0,736,-0.11,0.987,-0.082,9.4,-0.1,1
11950,0,0,736,-0.139,0.988,-0.088,9.1,-9.4,2.9
12000,0,0,735,-0.127,1.007,-0.076,2.5,-13.4,5.2
12050,0,0,733,-0.112,0.983,-0.081,4.8,-0.9,5.9
12100,0,0,720,-0.109,0.977,-0.079,2.1,-8.6,6.9
12150,0,0,734,-0.071,0.993,-0.111,-4.4,-12.1,10.8
12200,0,0,735,-0.14,0.997,-0.046,-3,10.1,8.2
12250,0,0,771,-0.07,0.984,-0.106,-2.9,-4.7,11.5
12300,0,0,734,-0.067,0.985,-0.092,-6.5,1.7,7.5
12350,0,0,732,-0.086,0.988,-0.087,-5.7,4.3,12
12400,0,0,731,-0.088,0.99,-0.067,-4.2,3.3,12.5
12450,0,0,729,-0.075,1.001,-0.086,-2.7,-0.7,8.1
12500,0,0,728,-0.045,1.017,-0.081,-3.1,8.3,11.2
12550,0,0,733,-0.068,0.999,-0.081,-2.2,-5.2,9
12600,0,0,732,-0.062,0.996,-0.081,-2.9,-0.1,3.5
12650,0,0,735,-0.028,1.014,-0.088,-1.3,-5.4,3.1
12700,0,0,727,-0.078,1.008,-0.031,2.7,-9.3,-5.8
12750,0,0,733,-0.001,1.003,-0.127,5.1,-2.8,-3.5
12800,0,0,733,-0.061,1.017,-0.055,3.6,-22.9,-6
12850,0,0,733,-0.033,0.998,-0.107,6.9,-8.9,-4.1
12900,0,0,730,-0.098,0.989,-0.076,4.6,-21.7,-13.6
12950,0,0,720,-0.063,1.016,-0.121,7.6,-8.5,-14.2
13000,0,0,735,-0.07,1.014,-0.097,0.5,-36.9,-7.6
13050,0,0,732,-0.291,1.021,-0.141,-0.4,-24.2,-14.8
13100,0,0,734,-0.115,1.15,-0.02,-1.6,-59.7,-43
13150,0,0,737,0.017,1.095,-0.171,11.6,-31.9,-33.2
13200,0,0,732,0.046,1.044,-0.174,7.6,-36.1,7.2
13250,0,0,741,-0.465,1.158,-0.039,-9.4,-161.2,0.6
13300,0,0,751,0.013,1.126,-0.208,23.1,-34.4,-11.5
13350,0,0,765,-0.076,0.916,-0.163,-14,-119.6,5.4
13400,0,0,793,-0.149,1.032,0.022,-19.7,-94.6,-8.2
13450,0,0,811,-0.056,0.84,0.003,22,23.5,2.3
13500,0,0,820,-0.296,0.82,-0.051,-32.6,-50.3,18.4
13550,0,0,814,-0.164,0.945,0.016,-45.6,-28.7,22
13600,0,0,812,-0.074,0.931,0.018,-43.8,-36.3,11.7
13650,0,0,822,-0.192,0.917,0.054,28.3,34.4,11.7
13700,0,0,831,-0.144,0.902,0.059,3.2,-6.7,20.7
13750,0,0,837,-0.19,1.135,0.224,-27.2,11.1,43
13800,0,0,852,-0.081,0.998,0.025,-11.6,-38,47.9
13850,0,0,854,-0.08,1.012,0.127,-18.8,-28.5,54.9
13900,0,0,862,0.104,0.855,-0.093,-7.9,-43.6,40.3
13950,0,0,904,-0.083,1.015,0.172,-33.9,1.4,35.2
14000,0,0,877,0.112,1.063,0.218,-31.6,14.1,32.7
14050,0,0,887,0.164,0.916,0.206,-16.3,6.2,33.2
14100,0,0,875,0.184,0.962,0.11,-6.9,17.7,22.1
14150,0,0,883,0.182,1.022,0.299,-6.4,59.4,14.5
14200,0,0,888,0.085,0.982,0.157,-10.1,12.9,-3.5
14250,0,0,895,0.152,0.996,0.218,-6.7,42.8,-15.3
14300,0,0,902,0.071,0.982,0.257,-9,24,-13.4
14350,0,0,913,0.183,1.074,0.306,-10.6,37.2,-13.7
14400,0,0,911,0.084,0.868,0.203,-16.9,23.6,-10.9
14450,0,0,909,0.012,0.895,0.306,6.7,46.6,-22.5
14500,0,0,903,-0.049,0.952,0.403,-20,26,-18.4
14550,0,0,898,-0.09,0.855,0.268,-15,28.9,-25.9
14600,0,0,897,-0.175,0.909,0.332,-2.7,33.8,-35.4
14650,0,0,889,-0.212,0.858,0.22,1.2,20.9,-48
14700,0,0,893,-0.217,0.861,0.342,19.9,8.2,-55.7
14750,0,0,885,-0.351,0.998,0.213,33.2,18.5,-70.1
14800,0,0,917,-0.284,1.032,0.257,14.6,3.7,-89.2
14850,0,0,871,-0.307,1.116,0.39,4.8,26.4,-83.5
14900,0,0,868,-0.325,0.96,0.203,-5.6,25.5,-76.4
14950,0,0,859,-0.305,0.846,0.216,-6,36.8,-51.5
15000,0,0,849,-0.352,0.745,0.121,24.6,-7.3,-45.4
15050,0,0,852,-0.353,0.621,0.032,52.9,15.3,-37.8
15100,0,0,848,-0.662,0.779,0.141,53.4,-2.6,-37.6
15150,0,0,856,-0.43,0.934,0.074,82.1,-0.7,-38.5
15200,0,0,860,-0.681,0.774,0.021,79.7,2.7,-33.2
15250,0,0,856,-0.681,0.794,0.01,46.7,5.7,-15.4
15300,0,0,865,-0.644,0.883,-0.071,39.4,-8.3,-19.7
15350,0,0,857,-0.743,0.816,-0.062,13.8,-22.3,-12.8
15400,0,0,858,-0.773,0.874,0.112,16.1,34.1,-17.4
15450,0,0,855,-0.72,0.76,-0.17,0.5,-13.6,-23.7
15500,0,0,859,-0.719,0.853,-0.061,11,-14.8,-35.1
15550,0,0,859,-0.718,0.699,-0.106,4.5,1.2,-31.1
15600,0,0,867,-0.659,0.687,-0.127,-8.1,-17.9,-31.1
15650,0,0,864,-0.76,0.657,-0.185,-9.2,-20.3,-35.3
15700,0,0,876,-0.706,0.666,0.057,-22.8,44.2,-33.8
15750,0,0,893,-0.546,0.654,-0.163,-4.3,-27.2,-38.4
15800,0,0,889,-0.82,0.79,0.185,-23.7,-5.5,-32.7
15850,0,0,898,-0.698,0.619,-0.128,-16.6,18.9,-33.4
15900,0,0,889,-0.816,0.699,-0.072,-33.2,-39.7,-34.5
15950,0,0,882,-0.772,0.606,0.045,-10.9,57.1,-25.1
16000,0,0,879,-0.742,0.535,-0.199,-7.6,-40.7,-17.2
16050,0,0,877,-0.922,0.468,0.05,-4.6,51.2,-3.9
16100,0,0,874,-0.722,0.484,-0.023,-7.8,30.9,-1.9
16150,0,0,875,-0.761,0.5,-0.111,-5.5,-3.4,4.1
16200,0,0,865,-0.933,0.492,-0.044,-3.7,22.3,7.2
16250,0,0,866,-0.775,0.596,0.058,-17.9,38,19.5
16300,0,0,863,-0.659,0.581,-0.136,0.9,27.6,20
16350,0,0,855,-0.968,0.537,-0.171,-2.9,-26.3,5
16400,0,0,859,-1.059,0.559,-0.147,-1.7,10.4,-6.6
16450,0,0,859,-0.748,0.585,-0.022,1.4,55.9,-0.7
16500,0,0,927,-0.863,0.553,-0.118,-9.4,-14.1,-5.2
16550,0,0,856,-0.925,0.49,-0.165,5,22,-13.1
16600,0,0,851,-0.903,0.616,-0.02,-12.5,6.9,-16.6
16650,0,0,853,-0.684,0.621,-0.142,-11.1,-36.3,-13.1
16700,0,0,856,-0.814,0.5,-0.066,-1.3,-43.9,-2.2
16750,0,0,863,-0.892,0.485,-0.134,-4.7,-25.9,-9.2
16800,0,0,858,-0.851,0.525,-0.051,-20.7,15.1,-1.8
16850,0,0,857,-0.775,0.597,0.001,-22.3,14.1,4.1
16900,0,0,859,-0.776,0.61,-0.019,-34.2,3.2,11.1
